CandidateID,ApplicationDate,Source,Department,Stage,TimeToHire,OfferStatus,HireStatus,Location,ExperienceYears,Gender,DiversityFlag,EduLevel,InterviewScore,ExpectedCTC,OfferedCTC,NoticePeriodDays,JoiningDate,AttritionFlag,Recruiter,Remarks
C09027,2024-10-22,Referral,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,2,Female,Yes,Masters,,,,60,,No,Eve Miller,Awaiting feedback.
C09028,2025-03-02,Referral,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,8,Other,Yes,Bachelors,,,,15,,No,David Brown,Standard application.
C09029,2025-04-11,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,1,Male,No,Diploma,,,,60,,No,Eve Miller,Profile reviewed.
C09030,2025-01-04,Naukri,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,10,Male,No,Masters,,,,15,,No,Alice Johnson,
C09031,2024-07-23,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,0,Female,Yes,Diploma,,,,15,,No,David Brown,
C09032,2024-12-14,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,11,Female,Yes,Masters,,,,90,,No,Carol Davis,
C09033,2025-02-17,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,0,Male,No,Diploma,,,,90,,No,David Brown,
C09034,2024-08-29,Naukri,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,3,Male,No,Bachelors,,,,90,,No,David Brown,Interview completed.
C09035,2024-12-19,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,1,Male,No,Diploma,,,,30,,No,Eve Miller,Candidate met expectations.
C09036,2025-04-24,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,8,Male,No,Bachelors,,,,15,,No,Alice Johnson,Standard application.
C09037,2025-02-24,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,15,Male,No,Bachelors,,,,60,,No,Alice Johnson,
C09038,2024-11-25,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Female,Yes,PhD,,,,15,,No,David Brown,Interview completed.
C09039,2024-09-04,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,19,Male,No,PhD,,,,90,,No,Carol Davis,Candidate met expectations.
C09040,2025-03-16,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,0,Male,No,Masters,,,,90,,No,Eve Miller,Profile reviewed.
C09041,2024-09-29,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Male,No,Diploma,,,,90,,No,Eve Miller,Standard application.
C09042,2024-07-20,Naukri,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,9,Male,No,Masters,,,,60,,No,Carol Davis,Candidate met expectations.
C09043,2025-01-31,Agency,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,16,Male,No,Bachelors,,,,30,,No,Eve Miller,Candidate met expectations.
C09044,2024-07-23,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Female,Yes,Bachelors,,,,15,,No,Alice Johnson,Interview completed.
C09045,2024-09-29,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,12,Male,No,Bachelors,,,,60,,No,Eve Miller,
C09046,2025-07-06,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Female,Yes,Diploma,,,,60,,No,Bob Williams,
C09047,2024-10-29,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,10,Male,No,Diploma,,,,30,,No,Eve Miller,
C09048,2025-05-09,Agency,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,7,Male,No,Diploma,,,,60,,No,David Brown,Candidate met expectations.
C09049,2024-09-17,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Female,Yes,Masters,,,,60,,No,David Brown,Awaiting feedback.
C09050,2024-12-15,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,14,Male,No,Bachelors,,,,30,,No,Bob Williams,
C09051,2024-12-19,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,0,Male,No,Masters,,,,60,,No,Bob Williams,Candidate met expectations.
C09052,2024-09-07,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,9,Male,No,PhD,,,,60,,No,Bob Williams,Standard application.
C09053,2025-06-28,Referral,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,1,Female,Yes,PhD,,,,90,,No,David Brown,Candidate met expectations.
C09054,2025-01-06,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,19,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Profile reviewed.
C09055,2024-09-30,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,18,Female,Yes,Diploma,,,,15,,No,Eve Miller,
C09056,2024-08-28,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,4,Male,No,PhD,,,,30,,No,Alice Johnson,Profile reviewed.
C09057,2024-08-12,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,11,Male,No,Masters,,,,30,,No,Alice Johnson,Candidate met expectations.
C09058,2025-06-27,Naukri,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,1,Male,No,Bachelors,,,,30,,No,David Brown,Interview completed.
C09059,2025-03-21,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,6,Male,No,Bachelors,,,,30,,No,Eve Miller,Awaiting feedback.
C09060,2024-09-14,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Female,Yes,Masters,,,,15,,No,Bob Williams,Interview completed.
C09061,2024-08-25,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,19,Female,Yes,PhD,,,,15,,No,David Brown,Profile reviewed.
C09062,2025-03-19,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,0,Male,No,PhD,,,,15,,No,Carol Davis,
C09063,2024-11-29,Career Site,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,4,Male,No,Bachelors,,,,15,,No,Bob Williams,Profile reviewed.
C09064,2025-02-11,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,5,Female,Yes,Diploma,,,,60,,No,Eve Miller,Awaiting feedback.
C09065,2024-09-24,Naukri,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,17,Male,No,Diploma,,,,15,,No,Eve Miller,
C09066,2025-01-04,Career Site,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,3,Male,No,Diploma,,,,30,,No,Alice Johnson,
C09067,2025-01-28,Referral,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,3,Male,No,PhD,,,,90,,No,David Brown,
C09068,2025-04-18,Naukri,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,2,Male,No,PhD,,,,15,,No,David Brown,Standard application.
C09069,2024-10-31,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,3,Female,Yes,Bachelors,,,,60,,No,Alice Johnson,Profile reviewed.
C09070,2025-06-29,Career Site,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,2,Male,No,Bachelors,,,,60,,No,Bob Williams,Awaiting feedback.
C09071,2025-05-07,Referral,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,8,Male,No,PhD,,,,30,,No,Eve Miller,Awaiting feedback.
C09072,2024-11-02,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,13,Female,Yes,Masters,,,,60,,No,Alice Johnson,Interview completed.
C09073,2024-09-06,Career Site,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,1,Female,Yes,Diploma,,,,30,,No,Bob Williams,Candidate met expectations.
C09074,2025-02-13,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,3,Male,No,Bachelors,,,,60,,No,Alice Johnson,Interview completed.
C09075,2025-01-04,Career Site,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,3,Male,No,Masters,,,,60,,No,Alice Johnson,Awaiting feedback.
C09076,2024-12-04,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,10,Female,Yes,Masters,,,,15,,No,Carol Davis,
C09077,2025-05-27,Agency,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,1,Female,Yes,PhD,,,,30,,No,Bob Williams,Interview completed.
C09078,2025-04-09,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,0,Male,No,Masters,,,,30,,No,Alice Johnson,Awaiting feedback.
C09079,2025-02-05,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,12,Male,No,PhD,,,,15,,No,Bob Williams,Interview completed.
C09080,2025-03-03,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,8,Female,Yes,Masters,,,,30,,No,David Brown,
C09081,2025-05-13,Agency,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,1,Female,Yes,Diploma,,,,30,,No,Bob Williams,Standard application.
C09082,2024-10-15,Career Site,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Male,No,Masters,,,,30,,No,Alice Johnson,
C09083,2025-04-28,Career Site,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,6,Male,No,Bachelors,,,,60,,No,Carol Davis,Awaiting feedback.
C09084,2025-07-10,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,1,Male,No,Masters,,,,15,,No,David Brown,Awaiting feedback.
C09085,2025-04-19,Naukri,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,3,Male,No,Diploma,,,,15,,No,Bob Williams,Interview completed.
C09086,2024-10-19,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,15,Male,No,Bachelors,,,,15,,No,Eve Miller,Awaiting feedback.
C09087,2025-05-30,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,18,Male,No,Diploma,,,,30,,No,Bob Williams,Profile reviewed.
C09088,2025-01-09,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Male,No,Diploma,,,,15,,No,Eve Miller,Interview completed.
C09089,2024-10-16,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,10,Male,No,Masters,,,,15,,No,Bob Williams,
C09090,2024-08-23,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,8,Male,No,PhD,,,,30,,No,David Brown,Candidate met expectations.
C09091,2024-07-27,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,4,Male,No,PhD,,,,15,,No,Eve Miller,Candidate met expectations.
C09092,2025-03-24,Agency,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,8,Other,Yes,Masters,,,,60,,No,Bob Williams,Profile reviewed.
C09093,2024-11-11,LinkedIn,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,3,Female,Yes,Bachelors,,,,30,,No,Carol Davis,Standard application.
C09094,2024-12-05,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,0,Female,Yes,Masters,,,,30,,No,Carol Davis,
C09095,2024-11-28,Referral,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,11,Male,No,Bachelors,,,,60,,No,David Brown,Candidate met expectations.
C09096,2024-08-02,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,12,Male,No,PhD,,,,60,,No,Alice Johnson,
C09097,2024-11-16,Agency,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,3,Male,No,PhD,,,,30,,No,Bob Williams,Awaiting feedback.
C09098,2025-03-16,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,4,Female,Yes,Masters,,,,90,,No,David Brown,Standard application.
C09099,2024-10-15,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,1,Female,Yes,Bachelors,,,,15,,No,David Brown,
C09100,2024-08-10,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,17,Female,Yes,Masters,,,,90,,No,Bob Williams,
C09101,2025-03-20,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,17,Female,Yes,Diploma,,,,90,,No,Alice Johnson,Awaiting feedback.
C09102,2024-07-25,Naukri,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,7,Male,No,Bachelors,,,,15,,No,Carol Davis,Profile reviewed.
C09103,2025-01-29,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,5,Female,Yes,Diploma,,,,60,,No,Alice Johnson,
C09104,2024-11-23,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Male,No,Masters,,,,15,,No,Alice Johnson,Profile reviewed.
C09105,2024-08-03,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,7,Female,Yes,PhD,,,,90,,No,Alice Johnson,Standard application.
C09106,2025-07-07,Career Site,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,20,Female,Yes,Masters,,,,60,,No,Carol Davis,
C09107,2024-08-13,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,1,Male,No,PhD,,,,60,,No,Carol Davis,Candidate met expectations.
C09108,2025-06-05,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Male,No,PhD,,,,30,,No,Alice Johnson,Awaiting feedback.
C09109,2024-11-25,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,15,Male,No,Masters,,,,15,,No,Carol Davis,Profile reviewed.
C09110,2024-12-07,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,11,Female,Yes,Masters,,,,15,,No,Alice Johnson,Standard application.
C09111,2025-06-09,LinkedIn,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,16,Male,No,Bachelors,,,,30,,No,David Brown,Standard application.
C09112,2024-09-21,Naukri,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,0,Male,No,PhD,,,,30,,No,Carol Davis,Profile reviewed.
C09113,2025-05-02,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,1,Female,Yes,Diploma,,,,30,,No,Alice Johnson,Interview completed.
C09114,2025-02-26,Agency,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,2,Male,No,Diploma,,,,30,,No,Alice Johnson,Awaiting feedback.
C09115,2025-02-12,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,1,Male,No,Bachelors,,,,15,,No,Eve Miller,Standard application.
C09116,2024-08-31,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,1,Female,Yes,PhD,,,,30,,No,Carol Davis,Interview completed.
C09117,2024-09-04,Naukri,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,0,Female,Yes,Bachelors,,,,15,,No,Alice Johnson,Standard application.
C09118,2025-06-07,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,2,Male,No,Bachelors,,,,30,,No,Carol Davis,Interview completed.
C09119,2025-03-15,Naukri,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,6,Male,No,Bachelors,,,,90,,No,Eve Miller,Candidate met expectations.
C09120,2025-05-25,Naukri,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,9,Other,Yes,Diploma,,,,15,,No,Eve Miller,Candidate met expectations.
C09121,2024-08-28,Naukri,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,5,Male,No,Diploma,,,,15,,No,Eve Miller,
C09122,2024-12-01,Naukri,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,4,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Profile reviewed.
C09123,2025-04-30,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,19,Male,No,PhD,,,,30,,No,Alice Johnson,Awaiting feedback.
C09124,2025-05-08,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,1,Male,No,PhD,,,,90,,No,Carol Davis,
C09125,2024-07-19,Agency,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,11,Male,No,Bachelors,,,,90,,No,Eve Miller,Profile reviewed.
C09126,2024-07-22,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,4,Male,No,PhD,,,,90,,No,Carol Davis,Standard application.
C09127,2024-12-16,Referral,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,2,Male,No,PhD,,,,15,,No,Carol Davis,
C09128,2024-12-24,Naukri,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,18,Female,Yes,PhD,,,,60,,No,David Brown,
C09129,2025-05-24,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,8,Female,Yes,Bachelors,,,,60,,No,Bob Williams,
C09130,2025-04-27,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,0,Female,Yes,Diploma,,,,60,,No,Eve Miller,Standard application.
C09131,2024-11-10,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,2,Female,Yes,Masters,,,,15,,No,Eve Miller,Standard application.
C09132,2025-04-18,Naukri,HR,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,1,Female,Yes,Bachelors,,,,60,,No,Bob Williams,Candidate met expectations.
C09133,2025-04-12,Career Site,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,20,Male,No,Masters,,,,30,,No,Eve Miller,Interview completed.
C09134,2024-08-01,Agency,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,9,Male,No,Masters,,,,15,,No,Eve Miller,
C09135,2024-09-18,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,5,Male,No,Bachelors,,,,15,,No,David Brown,Candidate met expectations.
C09136,2024-10-20,Agency,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,4,Female,Yes,Diploma,,,,30,,No,Bob Williams,Interview completed.
C09137,2024-12-07,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,15,Female,Yes,Bachelors,,,,30,,No,Carol Davis,Awaiting feedback.
C09138,2025-06-06,Agency,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,4,Male,No,Masters,,,,30,,No,Bob Williams,
C09139,2024-12-05,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,19,Male,No,Bachelors,,,,90,,No,Carol Davis,
C09140,2025-05-17,LinkedIn,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,10,Female,Yes,Diploma,,,,30,,No,David Brown,
C09141,2025-02-14,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,7,Female,Yes,PhD,,,,60,,No,Bob Williams,Awaiting feedback.
C09142,2024-12-08,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,7,Female,Yes,PhD,,,,90,,No,David Brown,Candidate met expectations.
C09143,2025-04-20,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,11,Female,Yes,Diploma,,,,90,,No,Carol Davis,Candidate met expectations.
C09144,2024-10-21,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,1,Male,No,Masters,,,,15,,No,Eve Miller,Standard application.
C09145,2024-10-27,Career Site,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,1,Female,Yes,Masters,,,,15,,No,Bob Williams,Interview completed.
C09146,2024-09-01,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,2,Female,Yes,PhD,,,,60,,No,Carol Davis,Interview completed.
C09147,2024-09-01,Naukri,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Mumbai,15,Male,No,Bachelors,,,,90,,No,Alice Johnson,
C09148,2024-11-26,Naukri,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Hyderabad,2,Male,No,Masters,,,,90,,No,Eve Miller,
C09149,2024-07-18,Career Site,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,0,Male,No,Masters,,,,30,,No,Alice Johnson,
C09150,2025-02-27,Referral,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,16,Female,Yes,Bachelors,,,,60,,No,Carol Davis,Candidate met expectations.
C09151,2024-09-21,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,15,Male,No,PhD,,,,60,,No,Bob Williams,
C09152,2025-05-16,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,9,Female,Yes,Masters,,,,90,,No,Bob Williams,
C09153,2025-06-27,Agency,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Remote,0,Female,Yes,Diploma,,,,90,,No,Carol Davis,Interview completed.
C09154,2024-09-22,Referral,Marketing,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Male,No,Masters,,,,15,,No,David Brown,Interview completed.
C09155,2024-07-30,Agency,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,1,Male,No,Diploma,,,,60,,No,Bob Williams,
C09156,2024-08-21,LinkedIn,Finance,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,9,Female,Yes,Masters,,,,15,,No,Carol Davis,Candidate met expectations.
C09157,2024-12-20,LinkedIn,Tech,Rejected at screening,,No Offer,Rejected by Recruiter,Chennai,18,Male,No,Masters,,,,90,,No,Alice Johnson,Standard application.
C09158,2025-03-16,LinkedIn,Ops,Rejected at screening,,No Offer,Rejected by Recruiter,Bangalore,2,Male,No,Bachelors,,,,60,,No,David Brown,Standard application.
